Date-time;Day of the week;Duty cycle;Period of day;ID ITP;Nomer ITP;Adres MKD;FIAS MKD;UNOM MKD;ID HVS ITP;ID ODPU GVS;ID ODPU GVS ch1;ID ODPU GVS ch2;Znach HVS ITP;Znach ODPU GVS  ch1;Znach ODPU GVS  ch2;Potrebl GVS;Otkl potrebl HVS-GVS;Predict Otkl potrebl HVS-GVS;;;;;;;;;
2025-04-24 20:00:00;Thursday;Working day;evening;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,37;;;0,34;7,70%;;;;;;;;;;
2025-04-24 21:00:00;Thursday;Working day;evening;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,22;;;0,20;8,26%;;;;;;;;;;
2025-04-24 22:00:00;Thursday;Working day;evening;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,23;;;0,23;0,14%;;;;;;;;;;
2025-04-24 23:00:00;Thursday;Working day;night;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,14;;;0,14;1,41%;;;;;;;;;;
2025-04-25 00:00:00;Friday;Working day;night;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,14;;;0,13;7,97%;;;;;;;;;;
2025-04-25 01:00:00;Friday;Working day;night;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,05;;;0,05;0,00%;;;;;;;;;;
2025-04-25 02:00:00;Friday;Working day;night;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,08;;;0,08;0,00%;;;;;;;;;;
2025-04-25 03:00:00;Friday;Working day;night;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,09;;;0,09;0,00%;;;;;;;;;;
2025-04-25 04:00:00;Friday;Working day;night;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,08;;;0,08;0,00%;;;;;;;;;;
2025-04-25 05:00:00;Friday;Working day;night;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,18;;;0,18;2,20%;;;;;;;;;;
2025-04-25 06:00:00;Friday;Working day;morning;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,17;;;0,15;10,44%;;;;;;;;;;
2025-04-25 07:00:00;Friday;Working day;morning;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,18;;;0,17;4,47%;;;;;;;;;;
2025-04-25 08:00:00;Friday;Working day;morning;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,17;;;0,16;6,05%;;;;;;;;;;
2025-04-25 09:00:00;Friday;Working day;morning;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,18;;;0,18;0,21%;;;;;;;;;;
2025-04-25 10:00:00;Friday;Working day;morning;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,14;;;0,14;1,58%;;;;;;;;;;
2025-04-25 11:00:00;Friday;Working day;morning;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,11;;;0,11;4,25%;;;;;;;;;;
2025-04-25 12:00:00;Friday;Working day;day;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,20;;;0,18;9,20%;;;;;;;;;;
2025-04-25 13:00:00;Friday;Working day;day;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,15;;;0,13;10,53%;;;;;;;;;;
2025-04-25 14:00:00;Friday;Working day;day;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,15;;;0,13;11,10%;;;;;;;;;;
2025-04-25 15:00:00;Friday;Working day;day;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,14;;;0,14;0,21%;;;;;;;;;;
2025-04-25 16:00:00;Friday;Working day;day;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,13;;;0,13;2,40%;;;;;;;;;;
2025-04-25 17:00:00;Friday;Working day;day;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,16;;;0,15;8,87%;;;;;;;;;;
2025-04-25 18:00:00;Friday;Working day;evening;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,33;;;0,32;2,21%;;;;;;;;;;
2025-04-25 19:00:00;Friday;Working day;evening;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,45;;;0,43;3,77%;;;;;;;;;;
2025-04-25 20:00:00;Friday;Working day;evening;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,31;;;0,31;0,23%;;;;;;;;;;
2025-04-25 21:00:00;Friday;Working day;evening;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,30;;;0,29;2,59%;;;;;;;;;;
2025-04-25 22:00:00;Friday;Working day;evening;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,16;;;0,16;1,98%;;;;;;;;;;
2025-04-25 23:00:00;Friday;Working day;night;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,17;;;0,17;1,96%;;;;;;;;;;
2025-04-26 00:00:00;Saturday;Weekend;night;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,16;;;0,15;5,97%;;;;;;;;;;
2025-04-26 01:00:00;Saturday;Weekend;night;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,03;;;0,03;0,00%;;;;;;;;;;
2025-04-26 02:00:00;Saturday;Weekend;night;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,01;;;0,01;0,00%;;;;;;;;;;
2025-04-26 03:00:00;Saturday;Weekend;night;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,06;;;0,06;0,00%;;;;;;;;;;
2025-04-26 04:00:00;Saturday;Weekend;night;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,06;;;0,06;0,00%;;;;;;;;;;
2025-04-26 05:00:00;Saturday;Weekend;night;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,20;;;0,20;1,19%;;;;;;;;;;
2025-04-26 06:00:00;Saturday;Weekend;morning;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,13;;;0,12;5,97%;;;;;;;;;;
2025-04-26 07:00:00;Saturday;Weekend;morning;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,11;;;0,11;3,68%;;;;;;;;;;
2025-04-26 08:00:00;Saturday;Weekend;morning;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,25;;;0,23;9,14%;;;;;;;;;;
2025-04-26 09:00:00;Saturday;Weekend;morning;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,16;;;0,15;8,56%;;;;;;;;;;
2025-04-26 10:00:00;Saturday;Weekend;morning;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,15;;;0,14;6,56%;;;;;;;;;;
2025-04-26 11:00:00;Saturday;Weekend;morning;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,14;;;0,13;7,14%;;;;;;;;;;
2025-04-26 12:00:00;Saturday;Weekend;day;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,11;;;0,10;7,61%;;;;;;;;;;
2025-04-26 13:00:00;Saturday;Weekend;day;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,14;;;0,13;8,27%;;;;;;;;;;
2025-04-26 14:00:00;Saturday;Weekend;day;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,10;;;0,10;0,00%;;;;;;;;;;
2025-04-26 15:00:00;Saturday;Weekend;day;9feb5f5a-33e7-4c0a-82a1-7c85a11c8d9e;№ 01-04-0617/053;Большая Спасская улица, 10к1, Москва, 129090;a4441e65-a643-42ed-9725-25b017d1bffb;A4441E65-A643-42ED-9725-25B017D1BFFB;b8a3c9f2-1d4e-4a7b-8c5d-0e6f9a2b3c4d;a8b7c6d5-e4f3-4256-8a9b-7c6d5e4f3a2b;d1c2b3a4-f5e6-4789-b0a1-b2c3d4e5f6a7;8c9a7b6d-5e4f-4a3b-8c9d-0e1f2a3b4c5d;0,06;;;0,06;0,00%;;;;;;;;;;
